"seqnames","start","end","width","strand"
"chr1",45095038,45124769,29732,"*"
"chr1",45210667,45439042,228376,"*"
"chr1",45497971,45587362,89392,"*"
"chr1",45649196,45701178,51983,"*"
"chr1",45768239,45871032,102794,"*"
"chr1",45977408,45990424,13017,"*"
"chr1",46001495,46017103,15609,"*"
"chr1",46097251,46100174,2924,"*"
"chr1",46108817,46143866,35050,"*"
"chr1",46200578,46286611,86034,"*"
"chr1",46594926,46758036,163111,"*"
"chr1",47599767,47977234,377468,"*"
"chr1",48162768,48549495,386728,"*"
"chr1",48687314,48889002,201689,"*"
"chr1",48953914,48985783,31870,"*"
"chr1",49020981,49165041,144061,"*"
"chr1",49846629,50463910,617282,"*"
"chr1",50759390,50767011,7622,"*"
"chr1",50892899,51029960,137062,"*"
"chr1",51038946,51338623,299678,"*"
"chr1",51370141,51505207,135067,"*"
"chr1",51642950,51643845,896,"*"
"chr1",51668921,51728450,59530,"*"
"chr1",52001167,52160558,159392,"*"
"chr1",52332902,52523492,190591,"*"
"chr1",52598848,52694012,95165,"*"
"chr1",52694304,53071364,377061,"*"
"chr1",53376597,53439315,62719,"*"
"chr1",53489623,53670982,181360,"*"
"chr1",54057535,54228655,171121,"*"
"chr1",54664167,54913403,249237,"*"
"chr1",55046434,55214432,167999,"*"
"chr1",55657014,55657538,525,"*"
"chr1",55665234,56005577,340344,"*"
"chr1",56043078,56183963,140886,"*"
"chr1",56660975,56915183,254209,"*"
"chr1",56940771,57352453,411683,"*"
"chr1",57520346,57757446,237101,"*"
"chr1",57933401,58152831,219431,"*"
"chr1",58180099,58452322,272224,"*"
"chr1",58651717,59237336,585620,"*"
"chr1",59398529,59403622,5094,"*"
"chr1",59406283,59453556,47274,"*"
"chr1",59591830,59681645,89816,"*"
"chr1",59703502,59757806,54305,"*"
"chr1",59928374,60106992,178619,"*"
"chr1",60239644,60509887,270244,"*"
"chr1",60687829,60842271,154443,"*"
"chr1",60937449,61093802,156354,"*"
"chr1",61396056,61561991,165936,"*"
"chr1",61585134,61747382,162249,"*"
"chr1",61892494,61966488,73995,"*"
"chr1",62297118,62386433,89316,"*"
"chr1",62524007,62560267,36261,"*"
"chr1",62587417,62624736,37320,"*"
"chr1",62628682,62633711,5030,"*"
"chr1",62724658,62893433,168776,"*"
"chr1",62961666,62971726,10061,"*"
"chr1",62979155,63011293,32139,"*"
"chr1",63130732,63183634,52903,"*"
"chr1",63257005,63269754,12750,"*"
"chr1",63280798,63297742,16945,"*"
"chr1",63732047,63782429,50383,"*"
"chr1",63856158,63997080,140923,"*"
"chr1",64064096,64713876,649781,"*"
"chr1",64905623,65224942,319320,"*"
"chr1",65275490,65362095,86606,"*"
"chr1",65597615,65652473,54859,"*"
"chr1",65854341,66292800,438460,"*"
"chr1",66408950,66424164,15215,"*"
"chr1",66463855,67003781,539927,"*"
"chr1",67004003,67157640,153638,"*"
"chr1",67176571,67221447,44877,"*"
"chr1",67372400,67589697,217298,"*"
"chr1",67720826,67776313,55488,"*"
"chr1",68383004,68552329,169326,"*"
"chr1",68614661,68691292,76632,"*"
"chr1",68694245,68727396,33152,"*"
"chr1",68738175,68770924,32750,"*"
"chr1",68788736,68863935,75200,"*"
"chr1",68943379,68957038,13660,"*"
"chr1",69041932,69174633,132702,"*"
"chr1",69297535,69356525,58991,"*"
"chr1",69366461,69384470,18010,"*"
"chr1",69607307,69612295,4989,"*"
"chr1",69704064,69779444,75381,"*"
"chr1",69805428,69809232,3805,"*"
"chr1",69934460,70467477,533018,"*"
"chr1",70475023,70476898,1876,"*"
"chr1",70510846,70776039,265194,"*"
"chr1",71173739,71231482,57744,"*"
"chr1",71585679,71686033,100355,"*"
"chr1",71744253,72486621,742369,"*"
"chr1",72623599,72948890,325292,"*"
"chr1",72973152,73101472,128321,"*"
"chr1",73150636,73166675,16040,"*"
"chr1",73532153,73721613,189461,"*"
"chr1",73781439,73829450,48012,"*"
"chr1",73882589,73996354,113766,"*"
"chr1",74038359,74174758,136400,"*"
"chr1",74218676,74281430,62755,"*"
"chr1",74328761,74373876,45116,"*"
"chr1",74506675,74656780,150106,"*"
"chr1",74660395,74720507,60113,"*"
"chr1",74839635,75423880,584246,"*"
"chr1",75844615,76017915,173301,"*"
"chr1",76185746,76231893,46148,"*"
"chr1",76242348,76305582,63235,"*"
"chr1",76443286,76503770,60485,"*"
"chr1",76544064,76552138,8075,"*"
"chr1",76571404,76725026,153623,"*"
"chr1",76811595,77183441,371847,"*"
"chr1",77220634,77275593,54960,"*"
"chr1",77346732,77380170,33439,"*"
"chr1",77857347,77982138,124792,"*"
"chr1",77994866,78177697,182832,"*"
"chr1",78299271,78323309,24039,"*"
"chr1",78530958,78553449,22492,"*"
"chr1",78725042,78774350,49309,"*"
"chr1",79098776,79559300,460525,"*"
"chr1",79645616,79866037,220422,"*"
"chr1",79883201,79908236,25036,"*"
"chr1",80039236,80050665,11430,"*"
"chr1",80498180,80547051,48872,"*"
"chr1",81142199,81241881,99683,"*"
"chr1",81432553,82003930,571378,"*"
"chr1",82041672,82304557,262886,"*"
"chr1",82316602,82334225,17624,"*"
"chr1",82377028,82637923,260896,"*"
"chr1",83029059,83054939,25881,"*"
"chr1",83291851,83351080,59230,"*"
"chr1",83609176,83639854,30679,"*"
"chr1",83945388,84236182,290795,"*"
"chr1",84343027,84345736,2710,"*"
"chr1",84389781,84594676,204896,"*"
"chr1",85166220,85200699,34480,"*"
"chr1",85458178,85575524,117347,"*"
"chr1",85780781,85974503,193723,"*"
"chr1",86014331,86099544,85214,"*"
"chr1",86239917,86495467,255551,"*"
"chr1",86536034,86970164,434131,"*"
"chr1",87345992,87353507,7516,"*"
"chr1",87378998,87426436,47439,"*"
"chr1",87495304,87500581,5278,"*"
"chr1",87580209,87673965,93757,"*"
"chr1",87854525,87933584,79060,"*"
"chr1",88024677,88143566,118890,"*"
"chr1",88267966,88405565,137600,"*"
"chr1",88414002,88632525,218524,"*"
"chr1",88883921,88945515,61595,"*"
"chr1",89171164,89417463,246300,"*"
"chr1",89955635,90138593,182959,"*"
"chr1",90274297,90326688,52392,"*"
"chr1",90404922,90575067,170146,"*"
"chr1",90712140,91071723,359584,"*"
"chr1",91160772,91592561,431790,"*"
"chr1",92255504,92279122,23619,"*"
"chr1",92353483,92444357,90875,"*"
"chr1",92599379,92636286,36908,"*"
"chr1",92905893,92937913,32021,"*"
"chr1",92987069,93391610,404542,"*"
"chr1",93509041,93588177,79137,"*"
"chr1",93758477,93865881,107405,"*"
"chr1",94090185,94476840,386656,"*"
"chr1",94488448,94548350,59903,"*"
"chr1",94940839,94986249,45411,"*"
"chr1",94991507,95145485,153979,"*"
"chr1",95333784,95396432,62649,"*"
"chr1",95513693,95842441,328749,"*"
"chr1",95858576,96031483,172908,"*"
"chr1",96434714,96461761,27048,"*"
"chr1",96630938,96649518,18581,"*"
"chr1",96667486,96727183,59698,"*"
"chr1",96851928,96862545,10618,"*"
"chr1",96865250,97193905,328656,"*"
"chr1",97379396,97410424,31029,"*"
"chr1",97533162,97628357,95196,"*"
"chr1",97762976,97785742,22767,"*"
"chr1",97852791,98296818,444028,"*"
"chr1",98415863,98542782,126920,"*"
"chr1",98638797,98713268,74472,"*"
"chr1",98762457,98936995,174539,"*"
"chr1",99059992,99081475,21484,"*"
"chr1",99625070,99782436,157367,"*"
"chr1",99884099,99905523,21425,"*"
"chr1",99993685,100045497,51813,"*"
"chr1",100273080,100299107,26028,"*"
"chr1",100423916,100531478,107563,"*"
"chr1",100592199,100613095,20897,"*"
"chr1",100667381,100788186,120806,"*"
"chr1",100818538,100991490,172953,"*"
"chr1",101002604,101164741,162138,"*"
"chr1",101184062,101367257,183196,"*"
"chr1",101579376,101821014,241639,"*"
"chr1",101839067,101922080,83014,"*"
"chr1",102044485,102137850,93366,"*"
"chr1",102239154,102310060,70907,"*"
"chr1",102466960,102653605,186646,"*"
"chr1",102870594,103189164,318571,"*"
"chr1",103507574,103652101,144528,"*"
"chr1",103814309,103905511,91203,"*"
"chr1",104132076,104504778,372703,"*"
"chr1",104589198,104635800,46603,"*"
"chr1",104696648,104870318,173671,"*"
"chr1",104928096,104981134,53039,"*"
"chr1",105199523,105335064,135542,"*"
"chr1",105341966,105424999,83034,"*"
"chr1",105432851,105546337,113487,"*"
"chr1",105692371,105894637,202267,"*"
"chr1",105897777,106213505,315729,"*"
"chr1",106231397,106318991,87595,"*"
"chr1",106379651,106461234,81584,"*"
"chr1",106499120,106783468,284349,"*"
"chr1",107036010,107161524,125515,"*"
"chr1",107203311,107482233,278923,"*"
"chr1",107587307,107664556,77250,"*"
"chr1",107698172,107769925,71754,"*"
"chr1",107785736,107900503,114768,"*"
"chr1",107970183,108094492,124310,"*"
"chr1",108225662,108357318,131657,"*"
"chr1",108440220,108455409,15190,"*"
"chr1",108554363,108613534,59172,"*"
"chr1",109157376,109190934,33559,"*"
"chr1",109315507,109416150,100644,"*"
"chr1",109636076,109743320,107245,"*"
"chr1",109788159,109790985,2827,"*"
"chr1",110000280,110705725,705446,"*"
"chr1",110784960,110905789,120830,"*"
"chr1",111111499,111761295,649797,"*"
"chr1",111766163,111839015,72853,"*"
"chr1",111999199,112234690,235492,"*"
"chr1",112331449,112353776,22328,"*"
"chr1",112619661,112692800,73140,"*"
"chr1",112736268,113122583,386316,"*"
"chr1",113266074,113319677,53604,"*"
"chr1",113510699,113727977,217279,"*"
"chr1",113955877,114069623,113747,"*"
"chr1",114183762,114263617,79856,"*"
"chr1",114319601,114465494,145894,"*"
"chr1",114733131,114807614,74484,"*"
"chr1",114998179,115048721,50543,"*"
"chr1",115132251,115218001,85751,"*"
"chr1",115350132,115466661,116530,"*"
"chr1",115953219,116211146,257928,"*"
"chr1",116336952,116576216,239265,"*"
"chr1",116795339,116987505,192167,"*"
"chr1",117025750,117354569,328820,"*"
"chr1",117430429,117538548,108120,"*"
"chr1",117575328,117836731,261404,"*"
"chr1",117844762,117927877,83116,"*"
"chr1",118223628,118367213,143586,"*"
"chr1",118455930,118476441,20512,"*"
"chr1",118616539,118665182,48644,"*"
"chr1",118789444,118830120,40677,"*"
"chr1",118849610,118918286,68677,"*"
"chr1",119320724,119326312,5589,"*"
"chr1",119466777,119630891,164115,"*"
"chr1",119744555,119749218,4664,"*"
"chr1",119860502,120354095,493594,"*"
"chr1",120447473,120703484,256012,"*"
"chr1",120956925,120966878,9954,"*"
"chr1",120987808,121156652,168845,"*"
"chr1",121874017,122088995,214979,"*"
"chr1",122101219,122117105,15887,"*"
"chr1",122458075,122521968,63894,"*"
"chr1",122621292,122740314,119023,"*"
"chr1",122955134,122994510,39377,"*"
"chr1",123058131,123296379,238249,"*"
"chr1",123650735,123696584,45850,"*"
"chr1",123738191,123803204,65014,"*"
"chr1",123809836,124095320,285485,"*"
"chr1",124185182,124857281,672100,"*"
"chr1",125327773,125676813,349041,"*"
"chr1",125727590,126141566,413977,"*"
"chr1",126163864,126218842,54979,"*"
"chr1",126383731,126471547,87817,"*"
"chr1",126725734,127238887,513154,"*"
"chr1",127242474,127363571,121098,"*"
"chr1",127413638,127561929,148292,"*"
"chr1",127943541,127986266,42726,"*"
"chr1",128002807,128144130,141324,"*"
"chr1",128520257,128823167,302911,"*"
"chr1",128972542,129036961,64420,"*"
"chr1",129269367,129428001,158635,"*"
"chr1",129449727,129477498,27772,"*"
"chr1",129536782,129610229,73448,"*"
"chr1",129638116,129832947,194832,"*"
"chr1",129962850,130024402,61553,"*"
"chr1",130747802,130817801,70000,"*"
"chr1",130867876,130972210,104335,"*"
"chr1",131160832,131395956,235125,"*"
"chr1",131449653,131471423,21771,"*"
"chr1",131755430,131784599,29170,"*"
"chr1",131805385,131922352,116968,"*"
"chr1",132141098,132519205,378108,"*"
"chr1",132631803,132811794,179992,"*"
"chr1",132878344,133177621,299278,"*"
"chr1",133225989,133431241,205253,"*"
"chr1",133455708,133638982,183275,"*"
"chr1",133890899,133931754,40856,"*"
"chr1",134158310,134192982,34673,"*"
"chr1",134447646,134681606,233961,"*"
"chr1",134951319,134968017,16699,"*"
"chr1",135021805,135173849,152045,"*"
"chr1",135657066,135850275,193210,"*"
"chr1",135900858,136114778,213921,"*"
"chr1",136153135,136555525,402391,"*"
"chr1",136656104,136813185,157082,"*"
"chr1",136922528,137070643,148116,"*"
"chr1",137108622,137215691,107070,"*"
"chr1",137315238,138063774,748537,"*"
"chr1",138070005,138217308,147304,"*"
"chr1",138371506,138378632,7127,"*"
"chr1",138517205,138559683,42479,"*"
"chr1",138674372,138683081,8710,"*"
"chr1",138936044,139277635,341592,"*"
"chr1",139622687,139639802,17116,"*"
"chr1",139890264,140097512,207249,"*"
"chr1",140132876,140282156,149281,"*"
"chr1",140366509,140375371,8863,"*"
"chr1",140637289,140960935,323647,"*"
"chr1",141004666,141065382,60717,"*"
"chr1",141156994,141188491,31498,"*"
"chr1",141221977,141514171,292195,"*"
"chr1",141746309,141924250,177942,"*"
"chr1",142165927,142354152,188226,"*"
"chr1",142605453,142629923,24471,"*"
"chr1",143016598,143028334,11737,"*"
"chr1",143117754,143155568,37815,"*"
"chr1",143380872,143598109,217238,"*"
"chr1",143638044,143733035,94992,"*"
"chr1",143839271,144021685,182415,"*"
"chr1",144257071,144432160,175090,"*"
"chr1",144466336,144524352,58017,"*"
"chr1",144587208,144763421,176214,"*"
"chr1",144824247,144900189,75943,"*"
"chr1",144933627,144934364,738,"*"
"chr1",145023251,145025460,2210,"*"
"chr1",145315556,145387329,71774,"*"
"chr1",145454825,145477140,22316,"*"
"chr1",145771071,146136968,365898,"*"
"chr1",146400072,146566614,166543,"*"
"chr1",146633807,147217153,583347,"*"
"chr1",147322899,148035861,712963,"*"
"chr1",148174800,148200644,25845,"*"
"chr1",148206090,148498647,292558,"*"
"chr1",148707938,148897121,189184,"*"
"chr1",148976265,149139967,163703,"*"
"chr1",149562739,149568359,5621,"*"
"chr1",149610014,149715413,105400,"*"
"chr1",149836761,150290937,454177,"*"
"chr1",150454816,150754838,300023,"*"
"chr1",150957067,150982657,25591,"*"
"chr1",150993957,151184460,190504,"*"
"chr1",151219639,151247349,27711,"*"
"chr1",151256383,151457952,201570,"*"
"chr1",151463474,151565116,101643,"*"
"chr1",151834010,151910417,76408,"*"
"chr1",151915113,152171689,256577,"*"
"chr1",152234369,152265225,30857,"*"
"chr1",152483716,152502581,18866,"*"
"chr1",152559308,152773955,214648,"*"
"chr1",153004274,153069887,65614,"*"
"chr1",153110251,153189746,79496,"*"
"chr1",153252031,153555895,303865,"*"
"chr1",153562291,153876978,314688,"*"
"chr1",153914964,153921209,6246,"*"
"chr1",154296428,154314375,17948,"*"
"chr1",154597255,155274295,677041,"*"
"chr1",155367309,155478882,111574,"*"
"chr1",155543091,155793242,250152,"*"
"chr1",155978116,156037359,59244,"*"
"chr1",156285029,156732769,447741,"*"
"chr1",156835021,156845751,10731,"*"
"chr1",157137378,157272177,134800,"*"
"chr1",157406657,157640671,234015,"*"
"chr1",157640797,157839288,198492,"*"
"chr1",157976427,157995471,19045,"*"
"chr1",158068446,158182233,113788,"*"
"chr1",158384624,158631934,247311,"*"
"chr1",158693127,158973399,280273,"*"
"chr1",159086091,159142153,56063,"*"
"chr1",159532851,159631329,98479,"*"
"chr1",160333709,160360028,26320,"*"
"chr1",160385751,160572858,187108,"*"
"chr1",160664787,160872394,207608,"*"
"chr1",160905287,160998673,93387,"*"
"chr1",161058172,161525131,466960,"*"
"chr1",161590453,161598963,8511,"*"
"chr1",161805596,161863231,57636,"*"
"chr1",161975640,162496407,520768,"*"
"chr1",162507614,162819011,311398,"*"
"chr1",163309397,163744577,435181,"*"
"chr1",163889398,163972482,83085,"*"
"chr1",164637287,164703860,66574,"*"
"chr1",164825783,164956500,130718,"*"
"chr1",165107207,165147313,40107,"*"
"chr1",165172980,165258497,85518,"*"
"chr1",165343358,165410682,67325,"*"
"chr1",165440722,165708132,267411,"*"
"chr1",165808210,165845622,37413,"*"
"chr1",165893696,166321997,428302,"*"
"chr1",166416549,166467175,50627,"*"
"chr1",166512905,167423993,911089,"*"
"chr1",167441981,167451471,9491,"*"
"chr1",167842493,167887778,45286,"*"
"chr1",168024483,168273172,248690,"*"
"chr1",168427689,168443224,15536,"*"
"chr1",168558343,168845010,286668,"*"
"chr1",168873536,169128957,255422,"*"
"chr1",169129997,169374264,244268,"*"
"chr1",169511917,169576207,64291,"*"
"chr1",169773713,169826382,52670,"*"
"chr1",169932971,170080761,147791,"*"
"chr1",170201635,170356254,154620,"*"
"chr1",170405101,170437848,32748,"*"
"chr1",170449607,170450081,475,"*"
"chr1",170516271,170567391,51121,"*"
"chr1",170801031,170824172,23142,"*"
"chr1",171096281,171218578,122298,"*"
"chr1",171422267,171519954,97688,"*"
"chr1",171659238,171854521,195284,"*"
"chr1",171875542,171977496,101955,"*"
"chr1",172223273,172286626,63354,"*"
"chr1",172307126,172382213,75088,"*"
"chr1",172526599,172603206,76608,"*"
"chr1",172615891,172716802,100912,"*"
"chr1",173081203,173087850,6648,"*"
"chr1",173448552,173602506,153955,"*"
"chr1",173656891,173762647,105757,"*"
"chr1",174303551,174326002,22452,"*"
"chr1",174727743,174832589,104847,"*"
"chr1",175188034,175450087,262054,"*"
"chr1",175475899,175540333,64435,"*"
"chr1",175688141,175931653,243513,"*"
"chr1",176156007,176254865,98859,"*"
"chr1",176656879,176682051,25173,"*"
"chr1",176774974,177125689,350716,"*"
"chr1",177126900,177151293,24394,"*"
"chr1",177275170,177368570,93401,"*"
"chr1",177425330,177452660,27331,"*"
"chr1",177864411,177943096,78686,"*"
"chr1",178345128,178461764,116637,"*"
"chr1",178520352,178586615,66264,"*"
"chr1",178689428,179070959,381532,"*"
"chr1",179233033,179523418,290386,"*"
"chr1",179823205,180389617,566413,"*"
"chr1",180690486,180819194,128709,"*"
"chr1",180843383,180969562,126180,"*"
"chr1",180975445,181341709,366265,"*"
"chr1",181813508,181854783,41276,"*"
"chr1",182119200,182451652,332453,"*"
"chr1",182763783,182916423,152641,"*"
"chr1",183243684,183906020,662337,"*"
"chr1",184035237,184065417,30181,"*"
"chr1",184260750,184281160,20411,"*"
"chr1",184370054,184892391,522338,"*"
"chr1",185072005,185236617,164613,"*"
"chr1",185295397,185525147,229751,"*"
"chr1",185565917,185650552,84636,"*"
"chr1",185870886,185946721,75836,"*"
"chr1",186009131,186225211,216081,"*"
"chr1",186409342,186433941,24600,"*"
"chr1",186632695,186784431,151737,"*"
"chr1",186998502,187086333,87832,"*"
"chr1",187095165,187521515,426351,"*"
"chr1",187542415,187570788,28374,"*"
"chr1",187646980,187809483,162504,"*"
"chr1",187843448,187885802,42355,"*"
"chr1",187927520,188302967,375448,"*"
"chr1",188722093,188905206,183114,"*"
"chr1",188946570,189000335,53766,"*"
"chr1",189026097,189068895,42799,"*"
"chr1",189333044,189351069,18026,"*"
"chr1",189401953,189418375,16423,"*"
"chr1",189616443,189680792,64350,"*"
"chr1",189720838,189754762,33925,"*"
"chr1",189936582,189936822,241,"*"
"chr1",190030017,190215547,185531,"*"
"chr1",190253403,190273389,19987,"*"
"chr1",190281031,191155764,874734,"*"
"chr1",191178075,191236569,58495,"*"
"chr1",191570159,192045456,475298,"*"
"chr1",192076048,192525593,449546,"*"
"chr1",192559567,192599050,39484,"*"
"chr1",193055652,193077789,22138,"*"
"chr1",193305574,193330947,25374,"*"
"chr1",193416414,193499947,83534,"*"
"chr1",194056212,194111185,54974,"*"
"chr1",194117587,194336104,218518,"*"
"chr1",194352594,194380788,28195,"*"
"chr1",194422549,194745836,323288,"*"
"chr1",194826375,195063879,237505,"*"
"chr1",195094371,195209462,115092,"*"
"chr1",195459651,195690989,231339,"*"
"chr1",195710449,195858027,147579,"*"
"chr1",196183369,196223172,39804,"*"
"chr1",196420694,197152567,731874,"*"
"chr1",197240442,197300290,59849,"*"
"chr1",197348753,197621471,272719,"*"
"chr1",197749710,197775974,26265,"*"
"chr1",197872718,198189593,316876,"*"
"chr1",198725928,198817018,91091,"*"
"chr1",199056158,199225053,168896,"*"
"chr1",199592999,199650961,57963,"*"
"chr1",199997343,200007764,10422,"*"
"chr1",200014789,200097238,82450,"*"
"chr1",200113542,200144195,30654,"*"
"chr1",200184506,200246179,61674,"*"
"chr1",200614269,200800840,186572,"*"
"chr1",201286397,201365385,78989,"*"
"chr1",201505550,201507332,1783,"*"
"chr1",201512708,201546458,33751,"*"
"chr1",202275035,202342356,67322,"*"
"chr1",202346394,202697485,351092,"*"
"chr1",202815525,202906692,91168,"*"
"chr1",203149362,203156823,7462,"*"
"chr1",203273641,203483515,209875,"*"
"chr1",203492462,203534291,41830,"*"
"chr1",203637836,204108307,470472,"*"
"chr1",204115401,204492075,376675,"*"
"chr1",204551905,204738614,186710,"*"
"chr1",204912869,205017524,104656,"*"
"chr1",205070036,205077728,7693,"*"
"chr1",205192308,205228705,36398,"*"
"chr1",205255029,205365401,110373,"*"
"chr1",205372120,205563530,191411,"*"
"chr1",205756067,206044288,288222,"*"
"chr1",206095960,206184570,88611,"*"
"chr1",206202187,206220151,17965,"*"
"chr1",206252523,206456814,204292,"*"
"chr1",206596892,206768042,171151,"*"
"chr1",207089783,207197025,107243,"*"
"chr1",207453411,208025641,572231,"*"
"chr1",208033671,208688900,655230,"*"
"chr1",208828117,208888440,60324,"*"
"chr1",208898299,209045051,146753,"*"
"chr1",209155458,209236602,81145,"*"
"chr1",209331075,209340071,8997,"*"
"chr1",209543722,209627084,83363,"*"
"chr1",209687093,209750625,63533,"*"
"chr1",209851294,210476755,625462,"*"
"chr1",210594539,210869614,275076,"*"
"chr1",211446638,211979967,533330,"*"
"chr1",212071038,212272164,201127,"*"
"chr1",212296796,212514251,217456,"*"
"chr1",212702434,212793555,91122,"*"
"chr1",213138579,213162610,24032,"*"
"chr1",213474138,213624134,149997,"*"
"chr1",213834575,213890041,55467,"*"
"chr1",214172286,214331096,158811,"*"
"chr1",214395827,214647706,251880,"*"
"chr1",214722670,214739157,16488,"*"
"chr1",214788717,214808611,19895,"*"
"chr1",214817360,214894636,77277,"*"
"chr1",215124253,215237230,112978,"*"
"chr1",215267387,215763288,495902,"*"
"chr1",216337301,216422453,85153,"*"
"chr1",216560184,216574645,14462,"*"
"chr1",216712241,216790104,77864,"*"
"chr1",216831993,216984187,152195,"*"
"chr1",216989174,217370204,381031,"*"
"chr1",217963608,218001241,37634,"*"
